naics_title,occ_title,state,amount_employed,annual_mean_wage,hourly_mean_wage
"Cross-industry, Private Ownership only",Social and Community Service Managers,US,"155,040","$81,940 ",$39.39 
"Cross-industry, Private Ownership only",Social and Community Service Managers,US,"155,040","$81,940 ",$39.39 
"Cross-industry, Private Ownership only",Emergency Management Directors,US,"2,730","$119,790 ",$57.59 
"Cross-industry, Private Ownership only",Emergency Management Directors,US,"2,730","$119,790 ",$57.59 
"Cross-industry, Private Ownership only",Personal Service Managers,US,"23,050","$78,830 ",$37.90 
"Cross-industry, Private Ownership only",Funeral Home Managers,US,"13,120","$85,650 ",$41.18 
"Cross-industry, Private Ownership only","Personal Service Managers, All Other",US,"9,930","$69,820 ",$33.57 
"Cross-industry, Private Ownership only",Miscellaneous Managers,US,"473,090","$155,520 ",$74.77 
"Cross-industry, Private Ownership only","Managers, All Other",US,"473,090","$155,520 ",$74.77 
"Cross-industry, Private Ownership only",Business and Financial Operations Occupations,US,"8,823,120","$94,590 ",$45.48 
"Cross-industry, Private Ownership only",Business Operations Specialists,US,"6,144,530","$91,270 ",$43.88 
"Cross-industry, Private Ownership only","Agents and Business Managers of Artists, Performers, and Athletes",US,"14,220","$165,620 ",$79.62 
"Cross-industry, Private Ownership only","Agents and Business Managers of Artists, Performers, and Athletes",US,"14,220","$165,620 ",$79.62 
"Cross-industry, Private Ownership only",Buyers and Purchasing Agents,US,"413,620","$80,070 ",$38.50 
"Cross-industry, Private Ownership only",Buyers and Purchasing Agents,US,"413,620","$80,070 ",$38.50 
"Cross-industry, Private Ownership only","Claims Adjusters, Appraisers, Examiners, and Investigators",US,"251,670","$76,770 ",$36.91 
"Cross-industry, Private Ownership only","Claims Adjusters, Examiners, and Investigators",US,"243,890","$76,760 ",$36.91 
"Cross-industry, Private Ownership only","Insurance Appraisers, Auto Damage",US,"7,790","$77,050 ",$37.05 
"Cross-industry, Private Ownership only",Compliance Officers,US,"240,600","$85,520 ",$41.12 
"Cross-industry, Private Ownership only",Compliance Officers,US,"240,600","$85,520 ",$41.12 
"Cross-industry, Private Ownership only",Cost Estimators,US,"219,020","$83,140 ",$39.97 
"Cross-industry, Private Ownership only",Cost Estimators,US,"219,020","$83,140 ",$39.97 
"Cross-industry, Private Ownership only",Human Resources Workers,US,"853,820","$80,400 ",$38.65 
"Cross-industry, Private Ownership only",Human Resources Specialists,US,"792,710","$79,090 ",$38.03 
"Cross-industry, Private Ownership only",Farm Labor Contractors,US,410,"$51,910 ",$24.96 
"Cross-industry, Private Ownership only",Labor Relations Specialists,US,"60,710","$97,630 ",$46.94 
"Cross-industry, Private Ownership only",Logisticians and Project Management Specialists,US,"1,149,900","$104,740 ",$50.36 
"Cross-industry, Private Ownership only",Logisticians,US,"198,100","$84,750 ",$40.74 
"Cross-industry, Private Ownership only",Project Management Specialists,US,"951,810","$108,900 ",$52.36 
"Cross-industry, Private Ownership only",Management Analysts,US,"705,630","$119,370 ",$57.39 
"Cross-industry, Private Ownership only",Management Analysts,US,"705,630","$119,370 ",$57.39 
"Cross-industry, Private Ownership only","Meeting, Convention, and Event Planners",US,"122,650","$65,660 ",$31.57 
"Cross-industry, Private Ownership only","Meeting, Convention, and Event Planners",US,"122,650","$65,660 ",$31.57 
"Cross-industry, Private Ownership only",Fundraisers,US,"95,420","$72,390 ",$34.80 
"Cross-industry, Private Ownership only",Fundraisers,US,"95,420","$72,390 ",$34.80 
"Cross-industry, Private Ownership only","Compensation, Benefits, and Job Analysis Specialists",US,"82,500","$85,380 ",$41.05 
"Cross-industry, Private Ownership only","Compensation, Benefits, and Job Analysis Specialists",US,"82,500","$85,380 ",$41.05 
"Cross-industry, Private Ownership only",Training and Development Specialists,US,"392,790","$73,570 ",$35.37 
"Cross-industry, Private Ownership only",Training and Development Specialists,US,"392,790","$73,570 ",$35.37 
"Cross-industry, Private Ownership only",Market Research Analysts and Marketing Specialists,US,"843,970","$86,770 ",$41.71 
"Cross-industry, Private Ownership only",Market Research Analysts and Marketing Specialists,US,"843,970","$86,770 ",$41.71 
"Cross-industry, Private Ownership only",Miscellaneous Business Operations Specialists,US,"758,710","$92,000 ",$44.23 
"Cross-industry, Private Ownership only","Business Operations Specialists, All Other",US,"758,710","$92,000 ",$44.23 
"Cross-industry, Private Ownership only",Financial Specialists,US,"2,678,580","$102,210 ",$49.14 
"Cross-industry, Private Ownership only",Accountants and Auditors,US,"1,295,360","$94,430 ",$45.40 
"Cross-industry, Private Ownership only",Accountants and Auditors,US,"1,295,360","$94,430 ",$45.40 
"Cross-industry, Private Ownership only",Property Appraisers and Assessors,US,"28,060","$81,850 ",$39.35 
"Cross-industry, Private Ownership only",Property Appraisers and Assessors,US,"28,060","$81,850 ",$39.35 
"Cross-industry, Private Ownership only",Budget Analysts,US,"18,440","$95,520 ",$45.92 
"Cross-industry, Private Ownership only",Budget Analysts,US,"18,440","$95,520 ",$45.92 
"Cross-industry, Private Ownership only",Credit Analysts,US,"67,050","$98,110 ",$47.17 
"Cross-industry, Private Ownership only",Credit Analysts,US,"67,050","$98,110 ",$47.17 
"Cross-industry, Private Ownership only",Financial Analysts and Advisors,US,"752,910","$129,540 ",$62.28 
"Cross-industry, Private Ownership only",Financial and Investment Analysts,US,"321,700","$117,950 ",$56.71 
"Cross-industry, Private Ownership only",Personal Financial Advisors,US,"270,000","$160,360 ",$77.10 
"Cross-industry, Private Ownership only",Insurance Underwriters,US,"107,190","$90,920 ",$43.71 
"Cross-industry, Private Ownership only",Financial Risk Specialists,US,"54,020","$121,220 ",$58.28 
"Cross-industry, Private Ownership only",Financial Examiners,US,"50,640","$99,150 ",$47.67 
"Cross-industry, Private Ownership only",Financial Examiners,US,"50,640","$99,150 ",$47.67 
"Cross-industry, Private Ownership only",Credit Counselors and Loan Officers,US,"303,700","$84,160 ",$40.46 
"Cross-industry, Private Ownership only",Credit Counselors,US,"20,370","$55,430 ",$26.65 
"Cross-industry, Private Ownership only",Loan Officers,US,"283,330","$86,220 ",$41.45 
"Cross-industry, Private Ownership only","Tax Examiners, Collectors and Preparers, and Revenue Agents",US,"73,550","$58,860 ",$28.30 
"Cross-industry, Private Ownership only",Tax Preparers,US,"73,550","$58,860 ",$28.30 
"Cross-industry, Private Ownership only",Miscellaneous Financial Specialists,US,"88,870","$94,320 ",$45.34 
"Cross-industry, Private Ownership only","Financial Specialists, All Other",US,"88,870","$94,320 ",$45.34 
"Cross-industry, Private Ownership only",Computer and Mathematical Occupations,US,"4,694,130","$119,220 ",$57.32 
"Cross-industry, Private Ownership only",Computer Occupations,US,"4,330,050","$119,200 ",$57.31 
"Cross-industry, Private Ownership only",Computer and Information Analysts,US,"610,190","$118,200 ",$56.83 
"Cross-industry, Private Ownership only",Computer Systems Analysts,US,"439,260","$113,950 ",$54.79 
"Cross-industry, Private Ownership only",Information Security Analysts,US,"170,930","$129,120 ",$62.08 
"Cross-industry, Private Ownership only",Computer and Information Research Scientists,US,"25,820","$167,850 ",$80.70 
"Cross-industry, Private Ownership only",Computer and Information Research Scientists,US,"25,820","$167,850 ",$80.70 
"Cross-industry, Private Ownership only",Computer Support Specialists,US,"708,720","$67,420 ",$32.42 
"Cross-industry, Private Ownership only",Computer Network Support Specialists,US,"120,330","$80,960 ",$38.92 
"Cross-industry, Private Ownership only",Computer User Support Specialists,US,"588,390","$64,650 ",$31.08 
"Cross-industry, Private Ownership only",Database and Network Administrators and Architects,US,"560,360","$118,650 ",$57.04 
"Cross-industry, Private Ownership only",Computer Network Architects,US,"168,980","$137,200 ",$65.96 
"Cross-industry, Private Ownership only",Database Administrators,US,"62,300","$109,260 ",$52.53 
"Cross-industry, Private Ownership only",Database Architects,US,"62,670","$143,750 ",$69.11 
"Cross-industry, Private Ownership only",Network and Computer Systems Administrators,US,"266,410","$103,160 ",$49.60 
"Cross-industry, Private Ownership only","Software and Web Developers, Programmers, and Testers",US,"2,098,040","$136,900 ",$65.82 
"Cross-industry, Private Ownership only",Computer Programmers,US,"93,990","$105,010 ",$50.49 
"Cross-industry, Private Ownership only",Software Developers,US,"1,623,570","$145,320 ",$69.87 
"Cross-industry, Private Ownership only",Software Quality Assurance Analysts and Testers,US,"197,220","$110,420 ",$53.09 
"Cross-industry, Private Ownership only",Web Developers,US,"74,460","$99,700 ",$47.93 
"Cross-industry, Private Ownership only",Web and Digital Interface Designers,US,"108,790","$112,280 ",$53.98 
"Cross-industry, Private Ownership only",Miscellaneous Computer Occupations,US,"326,910","$116,810 ",$56.16 
"Cross-industry, Private Ownership only","Computer Occupations, All Other",US,"326,910","$116,810 ",$56.16 
"Cross-industry, Private Ownership only",Mathematical Science Occupations,US,"364,080","$119,460 ",$57.43 
"Cross-industry, Private Ownership only",Actuaries,US,"27,280","$135,770 ",$65.27 
"Cross-industry, Private Ownership only",Actuaries,US,"27,280","$135,770 ",$65.27 
"Cross-industry, Private Ownership only",Mathematicians,US,720,"$137,320 ",$66.02 
"Cross-industry, Private Ownership only",Mathematicians,US,720,"$137,320 ",$66.02 
"Cross-industry, Private Ownership only",Operations Research Analysts,US,"89,270","$99,860 ",$48.01 
"Cross-industry, Private Ownership only",Operations Research Analysts,US,"89,270","$99,860 ",$48.01 
"Cross-industry, Private Ownership only",Statisticians,US,"20,180","$115,530 ",$55.54 
"Cross-industry, Private Ownership only",Statisticians,US,"20,180","$115,530 ",$55.54 
"Cross-industry, Private Ownership only",Data Scientists,US,"223,320","$126,010 ",$60.58 
"Cross-industry, Private Ownership only",Data Scientists,US,"223,320","$126,010 ",$60.58 
"Cross-industry, Private Ownership only",Miscellaneous Mathematical Science Occupations,US,"3,320","$91,870 ",$44.17 
"Cross-industry, Private Ownership only","Mathematical Science Occupations, All Other",US,"3,320","$91,870 ",$44.17 
"Cross-industry, Private Ownership only",Architecture and Engineering Occupations,US,"2,262,860","$103,510 ",$49.76 
"Cross-industry, Private Ownership only","Architects, Surveyors, and Cartographers",US,"180,310","$93,030 ",$44.72 
"Cross-industry, Private Ownership only","Architects, Except Naval",US,"125,140","$100,580 ",$48.36 
"Cross-industry, Private Ownership only","Architects, Except Landscape and Naval",US,"107,350","$103,030 ",$49.53 
"Cross-industry, Private Ownership only",Landscape Architects,US,"17,790","$85,840 ",$41.27 
"Cross-industry, Private Ownership only","Surveyors, Cartographers, and Photogrammetrists",US,"55,170","$75,880 ",$36.48 
"Cross-industry, Private Ownership only",Cartographers and Photogrammetrists,US,"6,310","$81,110 ",$38.99 
"Cross-industry, Private Ownership only",Surveyors,US,"48,860","$75,200 ",$36.16 
"Cross-industry, Private Ownership only",Engineers,US,"1,534,920","$116,520 ",$56.02 
"Cross-industry, Private Ownership only",Aerospace Engineers,US,"58,430","$141,460 ",$68.01 
"Cross-industry, Private Ownership only",Aerospace Engineers,US,"58,430","$141,460 ",$68.01 
"Cross-industry, Private Ownership only",Bioengineers and Biomedical Engineers,US,"20,300","$115,990 ",$55.76 
"Cross-industry, Private Ownership only",Bioengineers and Biomedical Engineers,US,"20,300","$115,990 ",$55.76 
"Cross-industry, Private Ownership only",Chemical Engineers,US,"18,920","$129,210 ",$62.12 
"Cross-industry, Private Ownership only",Chemical Engineers,US,"18,920","$129,210 ",$62.12 
"Cross-industry, Private Ownership only",Civil Engineers,US,"270,950","$106,590 ",$51.25 
"Cross-industry, Private Ownership only",Civil Engineers,US,"270,950","$106,590 ",$51.25 
"Cross-industry, Private Ownership only",Computer Hardware Engineers,US,"70,690","$158,430 ",$76.17 
"Cross-industry, Private Ownership only",Computer Hardware Engineers,US,"70,690","$158,430 ",$76.17 
"Cross-industry, Private Ownership only",Electrical and Electronics Engineers,US,"257,210","$124,660 ",$59.93 
"Cross-industry, Private Ownership only",Electrical Engineers,US,"177,930","$121,030 ",$58.19 
"Cross-industry, Private Ownership only","Electronics Engineers, Except Computer",US,"79,280","$132,820 ",$63.85 
"Cross-industry, Private Ownership only",Environmental Engineers,US,"25,890","$113,240 ",$54.44 
"Cross-industry, Private Ownership only",Environmental Engineers,US,"25,890","$113,240 ",$54.44 
"Cross-industry, Private Ownership only","Industrial Engineers, Including Health and Safety",US,"368,540","$108,220 ",$52.03 
"Cross-industry, Private Ownership only","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",US,"20,500","$114,350 ",$54.98 
"Cross-industry, Private Ownership only",Industrial Engineers,US,"348,040","$107,860 ",$51.86 
"Cross-industry, Private Ownership only",Marine Engineers and Naval Architects,US,"7,310","$114,800 ",$55.19 
"Cross-industry, Private Ownership only",Marine Engineers and Naval Architects,US,"7,310","$114,800 ",$55.19 
"Cross-industry, Private Ownership only",Materials Engineers,US,"20,840","$115,480 ",$55.52 
"Cross-industry, Private Ownership only",Materials Engineers,US,"20,840","$115,480 ",$55.52 
"Cross-industry, Private Ownership only",Mechanical Engineers,US,"270,260","$109,640 ",$52.71 
"Cross-industry, Private Ownership only",Mechanical Engineers,US,"270,260","$109,640 ",$52.71 
"Cross-industry, Private Ownership only","Mining and Geological Engineers, Including Mining Safety Engineers",US,"6,280","$107,290 ",$51.58 
"Cross-industry, Private Ownership only","Mining and Geological Engineers, Including Mining Safety Engineers",US,"6,280","$107,290 ",$51.58 
"Cross-industry, Private Ownership only",Nuclear Engineers,US,"11,850","$138,390 ",$66.54 
"Cross-industry, Private Ownership only",Nuclear Engineers,US,"11,850","$138,390 ",$66.54 
"Cross-industry, Private Ownership only",Petroleum Engineers,US,"18,340","$154,300 ",$74.18 
"Cross-industry, Private Ownership only",Petroleum Engineers,US,"18,340","$154,300 ",$74.18 
"Cross-industry, Private Ownership only",Miscellaneous Engineers,US,"108,050","$117,730 ",$56.60 
"Cross-industry, Private Ownership only","Engineers, All Other",US,"108,050","$117,730 ",$56.60 
"Cross-industry, Private Ownership only","Drafters, Engineering Technicians, and Mapping Technicians",US,"547,630","$70,500 ",$33.90 
"Cross-industry, Private Ownership only",Drafters,US,"182,640","$70,810 ",$34.04 
"Cross-industry, Private Ownership only",Architectural and Civil Drafters,US,"107,470","$68,890 ",$33.12 
"Cross-industry, Private Ownership only",Electrical and Electronics Drafters,US,"19,780","$77,990 ",$37.50 
"Cross-industry, Private Ownership only",Mechanical Drafters,US,"39,780","$74,030 ",$35.59 
"Cross-industry, Private Ownership only","Drafters, All Other",US,"15,610","$66,660 ",$32.05 
"Cross-industry, Private Ownership only","Engineering Technologists and Technicians, Except Drafters",US,"315,760","$72,620 ",$34.92 
"Cross-industry, Private Ownership only",Aerospace Engineering and Operations Technologists and Technicians,US,"8,780","$84,770 ",$40.75 
"Cross-industry, Private Ownership only",Civil Engineering Technologists and Technicians,US,"35,480","$68,710 ",$33.03 
"Cross-industry, Private Ownership only",Electrical and Electronic Engineering Technologists and Technicians,US,"77,950","$75,880 ",$36.48 
"Cross-industry, Private Ownership only",Electro-Mechanical and Mechatronics Technologists and Technicians,US,"14,430","$75,820 ",$36.45 
"Cross-industry, Private Ownership only",Environmental Engineering Technologists and Technicians,US,"10,350","$62,250 ",$29.93 
"Cross-industry, Private Ownership only",Industrial Engineering Technologists and Technicians,US,"72,060","$69,540 ",$33.43 
"Cross-industry, Private Ownership only",Mechanical Engineering Technologists and Technicians,US,"36,650","$72,470 ",$34.84 
"Cross-industry, Private Ownership only",Calibration Technologists and Technicians,US,"15,140","$71,000 ",$34.13 
"Cross-industry, Private Ownership only","Engineering Technologists and Technicians, Except Drafters, All Other",US,"44,930","$74,680 ",$35.90 
